dataset,regime,model,alpha,gamma,seed,rounds,tail,diverged,death_round,overall_tail,worst_group,worst_group_tail,group_tail_White,group_tail_Black,group_tail_Asian-Pac-Islander,group_tail_Amer-Indian-Eskimo,group_tail_Other,file
adult,infeasible,fedcvar,0.50,1.00,0,4000,500,0,,0.246885,Asian-Pac-Islander,0.399635,0.332113,0.200648,0.399635,0.191188,0.110841,adult_infeasible_fedcvar_a0.50_g1.00_seed0.csv.gz
adult,infeasible,fedcvar,0.50,1.00,1,4000,500,0,,0.246788,Asian-Pac-Islander,0.397544,0.332652,0.197583,0.397544,0.187137,0.119026,adult_infeasible_fedcvar_a0.50_g1.00_seed1.csv.gz
adult,infeasible,fedcvar,0.50,1.00,2,4000,500,0,,0.249132,Asian-Pac-Islander,0.398424,0.3323,0.200047,0.398424,0.191071,0.123817,adult_infeasible_fedcvar_a0.50_g1.00_seed2.csv.gz
adult,infeasible,fedcvar,0.50,1.00,3,4000,500,0,,0.248121,Asian-Pac-Islander,0.400655,0.332439,0.197797,0.400655,0.186969,0.122747,adult_infeasible_fedcvar_a0.50_g1.00_seed3.csv.gz
adult,infeasible,fedcvar,0.50,1.00,4,4000,500,0,,0.248412,Asian-Pac-Islander,0.400587,0.332195,0.201517,0.400587,0.187398,0.120366,adult_infeasible_fedcvar_a0.50_g1.00_seed4.csv.gz
adult,infeasible,fedcvar,0.60,0.10,0,4000,500,0,,0.283129,Asian-Pac-Islander,0.396251,0.333761,0.221543,0.396251,0.224433,0.239658,adult_infeasible_fedcvar_a0.60_g0.10_seed0.csv.gz
adult,infeasible,fedcvar,0.60,0.10,1,4000,500,0,,0.284836,Asian-Pac-Islander,0.393184,0.334298,0.217959,0.393184,0.225239,0.253498,adult_infeasible_fedcvar_a0.60_g0.10_seed1.csv.gz
adult,infeasible,fedcvar,0.60,0.10,2,4000,500,0,,0.285624,Asian-Pac-Islander,0.395173,0.33409,0.219542,0.395173,0.228649,0.250668,adult_infeasible_fedcvar_a0.60_g0.10_seed2.csv.gz
adult,infeasible,fedcvar,0.60,0.10,3,4000,500,0,,0.282562,Asian-Pac-Islander,0.395881,0.333616,0.217387,0.395881,0.225348,0.240576,adult_infeasible_fedcvar_a0.60_g0.10_seed3.csv.gz
adult,infeasible,fedcvar,0.60,0.10,4,4000,500,0,,0.283179,Asian-Pac-Islander,0.396888,0.333506,0.219273,0.396888,0.222052,0.244176,adult_infeasible_fedcvar_a0.60_g0.10_seed4.csv.gz
adult,infeasible,fedcvar,0.60,0.20,0,4000,500,0,,0.275741,Asian-Pac-Islander,0.396666,0.333357,0.217883,0.396666,0.217823,0.212976,adult_infeasible_fedcvar_a0.60_g0.20_seed0.csv.gz
adult,infeasible,fedcvar,0.60,0.20,1,4000,500,0,,0.27715,Asian-Pac-Islander,0.393544,0.3339,0.214064,0.393544,0.217546,0.226698,adult_infeasible_fedcvar_a0.60_g0.20_seed1.csv.gz
adult,infeasible,fedcvar,0.60,0.20,2,4000,500,0,,0.278842,Asian-Pac-Islander,0.395659,0.333684,0.216119,0.395659,0.221764,0.226983,adult_infeasible_fedcvar_a0.60_g0.20_seed2.csv.gz
adult,infeasible,fedcvar,0.60,0.20,3,4000,500,0,,0.276385,Asian-Pac-Islander,0.396223,0.333257,0.213932,0.396223,0.218043,0.220469,adult_infeasible_fedcvar_a0.60_g0.20_seed3.csv.gz
adult,infeasible,fedcvar,0.60,0.20,4,4000,500,0,,0.277173,Asian-Pac-Islander,0.397116,0.333124,0.216158,0.397116,0.215645,0.223824,adult_infeasible_fedcvar_a0.60_g0.20_seed4.csv.gz
adult,infeasible,fedcvar,0.60,0.30,0,4000,500,0,,0.269581,Asian-Pac-Islander,0.397014,0.333031,0.21485,0.397014,0.212852,0.190158,adult_infeasible_fedcvar_a0.60_g0.30_seed0.csv.gz
adult,infeasible,fedcvar,0.60,0.30,1,4000,500,0,,0.270514,Asian-Pac-Islander,0.393767,0.333555,0.211032,0.393767,0.211579,0.202639,adult_infeasible_fedcvar_a0.60_g0.30_seed1.csv.gz
adult,infeasible,fedcvar,0.60,0.30,2,4000,500,0,,0.272665,Asian-Pac-Islander,0.395996,0.333329,0.213366,0.395996,0.216264,0.204368,adult_infeasible_fedcvar_a0.60_g0.30_seed2.csv.gz
adult,infeasible,fedcvar,0.60,0.30,3,4000,500,0,,0.270726,Asian-Pac-Islander,0.396764,0.332941,0.211158,0.396764,0.212231,0.200534,adult_infeasible_fedcvar_a0.60_g0.30_seed3.csv.gz
adult,infeasible,fedcvar,0.60,0.30,4,4000,500,0,,0.271352,Asian-Pac-Islander,0.397415,0.332785,0.213634,0.397415,0.210429,0.202499,adult_infeasible_fedcvar_a0.60_g0.30_seed4.csv.gz
adult,infeasible,fedcvar,0.60,0.40,0,4000,500,0,,0.264415,Asian-Pac-Islander,0.397299,0.332724,0.212382,0.397299,0.209011,0.17066,adult_infeasible_fedcvar_a0.60_g0.40_seed0.csv.gz
adult,infeasible,fedcvar,0.60,0.40,1,4000,500,0,,0.26526,Asian-Pac-Islander,0.39414,0.333237,0.208596,0.39414,0.207146,0.183177,adult_infeasible_fedcvar_a0.60_g0.40_seed1.csv.gz
adult,infeasible,fedcvar,0.60,0.40,2,4000,500,0,,0.267548,Asian-Pac-Islander,0.396484,0.333008,0.210996,0.396484,0.211708,0.185546,adult_infeasible_fedcvar_a0.60_g0.40_seed2.csv.gz
adult,infeasible,fedcvar,0.60,0.40,3,4000,500,0,,0.265807,Asian-Pac-Islander,0.397018,0.332669,0.208726,0.397018,0.207566,0.183057,adult_infeasible_fedcvar_a0.60_g0.40_seed3.csv.gz
adult,infeasible,fedcvar,0.60,0.40,4,4000,500,0,,0.266454,Asian-Pac-Islander,0.39765,0.332496,0.211469,0.39765,0.206262,0.184394,adult_infeasible_fedcvar_a0.60_g0.40_seed4.csv.gz
adult,infeasible,fedcvar,0.60,0.50,0,4000,500,0,,0.260202,Asian-Pac-Islander,0.397676,0.332463,0.21003,0.397676,0.205609,0.155234,adult_infeasible_fedcvar_a0.60_g0.50_seed0.csv.gz
adult,infeasible,fedcvar,0.60,0.50,1,4000,500,0,,0.261013,Asian-Pac-Islander,0.394539,0.332986,0.206309,0.394539,0.203363,0.167868,adult_infeasible_fedcvar_a0.60_g0.50_seed1.csv.gz
adult,infeasible,fedcvar,0.60,0.50,2,4000,500,0,,0.263416,Asian-Pac-Islander,0.396807,0.332719,0.208829,0.396807,0.207952,0.170773,adult_infeasible_fedcvar_a0.60_g0.50_seed2.csv.gz
adult,infeasible,fedcvar,0.60,0.50,3,4000,500,0,,0.261786,Asian-Pac-Islander,0.397538,0.33244,0.206538,0.397538,0.203603,0.16881,adult_infeasible_fedcvar_a0.60_g0.50_seed3.csv.gz
adult,infeasible,fedcvar,0.60,0.50,4,4000,500,0,,0.262242,Asian-Pac-Islander,0.397934,0.332257,0.209519,0.397934,0.202627,0.168875,adult_infeasible_fedcvar_a0.60_g0.50_seed4.csv.gz
adult,infeasible,fedcvar,0.60,0.60,0,4000,500,0,,0.2568,Asian-Pac-Islander,0.398017,0.332253,0.207834,0.398017,0.202626,0.143269,adult_infeasible_fedcvar_a0.60_g0.60_seed0.csv.gz
adult,infeasible,fedcvar,0.60,0.60,1,4000,500,0,,0.257362,Asian-Pac-Islander,0.394978,0.332773,0.204219,0.394978,0.200012,0.154829,adult_infeasible_fedcvar_a0.60_g0.60_seed1.csv.gz
adult,infeasible,fedcvar,0.60,0.60,2,4000,500,0,,0.259827,Asian-Pac-Islander,0.397151,0.33248,0.206741,0.397151,0.204476,0.15829,adult_infeasible_fedcvar_a0.60_g0.60_seed2.csv.gz
adult,infeasible,fedcvar,0.60,0.60,3,4000,500,0,,0.258281,Asian-Pac-Islander,0.39808,0.332274,0.204495,0.39808,0.200026,0.156532,adult_infeasible_fedcvar_a0.60_g0.60_seed3.csv.gz
adult,infeasible,fedcvar,0.60,0.60,4,4000,500,0,,0.258663,Asian-Pac-Islander,0.398404,0.332086,0.207628,0.398404,0.199512,0.155683,adult_infeasible_fedcvar_a0.60_g0.60_seed4.csv.gz
adult,infeasible,fedcvar,0.60,0.70,0,4000,500,0,,0.253853,Asian-Pac-Islander,0.39842,0.332101,0.205797,0.39842,0.199872,0.133077,adult_infeasible_fedcvar_a0.60_g0.70_seed0.csv.gz
adult,infeasible,fedcvar,0.60,0.70,1,4000,500,0,,0.254224,Asian-Pac-Islander,0.395559,0.332619,0.202249,0.395559,0.19683,0.143865,adult_infeasible_fedcvar_a0.60_g0.70_seed1.csv.gz
adult,infeasible,fedcvar,0.60,0.70,2,4000,500,0,,0.256698,Asian-Pac-Islander,0.397398,0.332307,0.204805,0.397398,0.20118,0.147798,adult_infeasible_fedcvar_a0.60_g0.70_seed2.csv.gz
adult,infeasible,fedcvar,0.60,0.70,3,4000,500,0,,0.255199,Asian-Pac-Islander,0.398742,0.332181,0.202544,0.398742,0.196693,0.145835,adult_infeasible_fedcvar_a0.60_g0.70_seed3.csv.gz
adult,infeasible,fedcvar,0.60,0.70,4,4000,500,0,,0.25558,Asian-Pac-Islander,0.398952,0.331979,0.205876,0.398952,0.196498,0.144594,adult_infeasible_fedcvar_a0.60_g0.70_seed4.csv.gz
adult,infeasible,fedcvar,0.60,0.80,0,4000,500,0,,0.251238,Asian-Pac-Islander,0.398891,0.332006,0.203896,0.398891,0.19706,0.124339,adult_infeasible_fedcvar_a0.60_g0.80_seed0.csv.gz
adult,infeasible,fedcvar,0.60,0.80,1,4000,500,0,,0.251435,Asian-Pac-Islander,0.396239,0.332527,0.200479,0.396239,0.193655,0.134275,adult_infeasible_fedcvar_a0.60_g0.80_seed1.csv.gz
adult,infeasible,fedcvar,0.60,0.80,2,4000,500,0,,0.253715,Asian-Pac-Islander,0.397704,0.332209,0.20302,0.397704,0.197923,0.137719,adult_infeasible_fedcvar_a0.60_g0.80_seed2.csv.gz
adult,infeasible,fedcvar,0.60,0.80,3,4000,500,0,,0.252407,Asian-Pac-Islander,0.399405,0.332162,0.200738,0.399405,0.193435,0.136296,adult_infeasible_fedcvar_a0.60_g0.80_seed3.csv.gz
adult,infeasible,fedcvar,0.60,0.80,4,4000,500,0,,0.252838,Asian-Pac-Islander,0.39953,0.331943,0.204275,0.39953,0.193512,0.134932,adult_infeasible_fedcvar_a0.60_g0.80_seed4.csv.gz
adult,infeasible,fedcvar,0.60,0.90,0,4000,500,0,,0.248875,Asian-Pac-Islander,0.39925,0.331993,0.202171,0.39925,0.19422,0.116743,adult_infeasible_fedcvar_a0.60_g0.90_seed0.csv.gz
adult,infeasible,fedcvar,0.60,0.90,1,4000,500,0,,0.248928,Asian-Pac-Islander,0.396932,0.332518,0.198929,0.396932,0.190436,0.125823,adult_infeasible_fedcvar_a0.60_g0.90_seed1.csv.gz
adult,infeasible,fedcvar,0.60,0.90,2,4000,500,0,,0.251206,Asian-Pac-Islander,0.398012,0.332191,0.201416,0.398012,0.194593,0.129818,adult_infeasible_fedcvar_a0.60_g0.90_seed2.csv.gz
adult,infeasible,fedcvar,0.60,0.90,3,4000,500,0,,0.25012,Asian-Pac-Islander,0.40007,0.332234,0.199146,0.40007,0.19025,0.1289,adult_infeasible_fedcvar_a0.60_g0.90_seed3.csv.gz
adult,infeasible,fedcvar,0.60,0.90,4,4000,500,0,,0.250449,Asian-Pac-Islander,0.400067,0.332001,0.202804,0.400067,0.190586,0.126786,adult_infeasible_fedcvar_a0.60_g0.90_seed4.csv.gz
adult,infeasible,fedcvar,0.60,1.00,0,4000,500,0,,0.246885,Asian-Pac-Islander,0.399635,0.332113,0.200648,0.399635,0.191188,0.110841,adult_infeasible_fedcvar_a0.60_g1.00_seed0.csv.gz
adult,infeasible,fedcvar,0.60,1.00,1,4000,500,0,,0.246788,Asian-Pac-Islander,0.397544,0.332652,0.197583,0.397544,0.187137,0.119026,adult_infeasible_fedcvar_a0.60_g1.00_seed1.csv.gz
adult,infeasible,fedcvar,0.60,1.00,2,4000,500,0,,0.249132,Asian-Pac-Islander,0.398424,0.3323,0.200047,0.398424,0.191071,0.123817,adult_infeasible_fedcvar_a0.60_g1.00_seed2.csv.gz
adult,infeasible,fedcvar,0.60,1.00,3,4000,500,0,,0.248121,Asian-Pac-Islander,0.400655,0.332439,0.197797,0.400655,0.186969,0.122747,adult_infeasible_fedcvar_a0.60_g1.00_seed3.csv.gz
adult,infeasible,fedcvar,0.60,1.00,4,4000,500,0,,0.248412,Asian-Pac-Islander,0.400587,0.332195,0.201517,0.400587,0.187398,0.120366,adult_infeasible_fedcvar_a0.60_g1.00_seed4.csv.gz
adult,infeasible,fedcvar,0.70,0.10,0,4000,500,0,,0.279257,Asian-Pac-Islander,0.395542,0.332954,0.218222,0.395542,0.221804,0.227764,adult_infeasible_fedcvar_a0.70_g0.10_seed0.csv.gz
adult,infeasible,fedcvar,0.70,0.10,1,4000,500,0,,0.279822,Asian-Pac-Islander,0.392984,0.333437,0.214203,0.392984,0.220765,0.237723,adult_infeasible_fedcvar_a0.70_g0.10_seed1.csv.gz
adult,infeasible,fedcvar,0.70,0.10,2,4000,500,0,,0.281517,Asian-Pac-Islander,0.394707,0.33326,0.216768,0.394707,0.226152,0.236699,adult_infeasible_fedcvar_a0.70_g0.10_seed2.csv.gz
adult,infeasible,fedcvar,0.70,0.10,3,4000,500,0,,0.27889,Asian-Pac-Islander,0.396127,0.332908,0.213587,0.396127,0.221219,0.230609,adult_infeasible_fedcvar_a0.70_g0.10_seed3.csv.gz
adult,infeasible,fedcvar,0.70,0.10,4,4000,500,0,,0.279188,Asian-Pac-Islander,0.396422,0.332784,0.216073,0.396422,0.21815,0.232514,adult_infeasible_fedcvar_a0.70_g0.10_seed4.csv.gz
adult,infeasible,fedcvar,0.70,0.20,0,4000,500,0,,0.273632,Asian-Pac-Islander,0.395678,0.332715,0.214874,0.395678,0.215918,0.208972,adult_infeasible_fedcvar_a0.70_g0.20_seed0.csv.gz
adult,infeasible,fedcvar,0.70,0.20,1,4000,500,0,,0.274841,Asian-Pac-Islander,0.393237,0.333223,0.21069,0.393237,0.214465,0.222589,adult_infeasible_fedcvar_a0.70_g0.20_seed1.csv.gz
adult,infeasible,fedcvar,0.70,0.20,2,4000,500,0,,0.276628,Asian-Pac-Islander,0.394929,0.332999,0.213508,0.394929,0.219892,0.221812,adult_infeasible_fedcvar_a0.70_g0.20_seed2.csv.gz
adult,infeasible,fedcvar,0.70,0.20,3,4000,500,0,,0.274149,Asian-Pac-Islander,0.396512,0.332717,0.210452,0.396512,0.214702,0.216365,adult_infeasible_fedcvar_a0.70_g0.20_seed3.csv.gz
adult,infeasible,fedcvar,0.70,0.20,4,4000,500,0,,0.274413,Asian-Pac-Islander,0.396533,0.332562,0.213095,0.396533,0.21245,0.217425,adult_infeasible_fedcvar_a0.70_g0.20_seed4.csv.gz
adult,infeasible,fedcvar,0.70,0.30,0,4000,500,0,,0.267659,Asian-Pac-Islander,0.395951,0.332503,0.212057,0.395951,0.210555,0.187229,adult_infeasible_fedcvar_a0.70_g0.30_seed0.csv.gz
adult,infeasible,fedcvar,0.70,0.30,1,4000,500,0,,0.269149,Asian-Pac-Islander,0.393521,0.333017,0.208011,0.393521,0.208888,0.202307,adult_infeasible_fedcvar_a0.70_g0.30_seed1.csv.gz
adult,infeasible,fedcvar,0.70,0.30,2,4000,500,0,,0.271145,Asian-Pac-Islander,0.395186,0.332781,0.210865,0.395186,0.214414,0.202476,adult_infeasible_fedcvar_a0.70_g0.30_seed2.csv.gz
adult,infeasible,fedcvar,0.70,0.30,3,4000,500,0,,0.269242,Asian-Pac-Islander,0.396826,0.332533,0.208027,0.396826,0.209463,0.199361,adult_infeasible_fedcvar_a0.70_g0.30_seed3.csv.gz
adult,infeasible,fedcvar,0.70,0.30,4,4000,500,0,,0.269134,Asian-Pac-Islander,0.396825,0.332372,0.21084,0.396825,0.207411,0.19822,adult_infeasible_fedcvar_a0.70_g0.30_seed4.csv.gz
adult,infeasible,fedcvar,0.70,0.40,0,4000,500,0,,0.262921,Asian-Pac-Islander,0.396253,0.332316,0.209839,0.396253,0.206499,0.169698,adult_infeasible_fedcvar_a0.70_g0.40_seed0.csv.gz
adult,infeasible,fedcvar,0.70,0.40,1,4000,500,0,,0.264021,Asian-Pac-Islander,0.393915,0.332851,0.205811,0.393915,0.204229,0.183297,adult_infeasible_fedcvar_a0.70_g0.40_seed1.csv.gz
adult,infeasible,fedcvar,0.70,0.40,2,4000,500,0,,0.266379,Asian-Pac-Islander,0.395523,0.332594,0.208649,0.395523,0.209726,0.185404,adult_infeasible_fedcvar_a0.70_g0.40_seed2.csv.gz
adult,infeasible,fedcvar,0.70,0.40,3,4000,500,0,,0.264518,Asian-Pac-Islander,0.397202,0.332388,0.20597,0.397202,0.20481,0.18222,adult_infeasible_fedcvar_a0.70_g0.40_seed3.csv.gz
adult,infeasible,fedcvar,0.70,0.40,4,4000,500,0,,0.26471,Asian-Pac-Islander,0.397145,0.332208,0.209021,0.397145,0.2035,0.181675,adult_infeasible_fedcvar_a0.70_g0.40_seed4.csv.gz
adult,infeasible,fedcvar,0.70,0.50,0,4000,500,0,,0.258947,Asian-Pac-Islander,0.396599,0.332158,0.207879,0.396599,0.203117,0.15498,adult_infeasible_fedcvar_a0.70_g0.50_seed0.csv.gz
adult,infeasible,fedcvar,0.70,0.50,1,4000,500,0,,0.259826,Asian-Pac-Islander,0.394225,0.332702,0.20406,0.394225,0.200431,0.167714,adult_infeasible_fedcvar_a0.70_g0.50_seed1.csv.gz
adult,infeasible,fedcvar,0.70,0.50,2,4000,500,0,,0.262339,Asian-Pac-Islander,0.395886,0.332417,0.206866,0.395886,0.205829,0.170695,adult_infeasible_fedcvar_a0.70_g0.50_seed2.csv.gz
adult,infeasible,fedcvar,0.70,0.50,3,4000,500,0,,0.260513,Asian-Pac-Islander,0.397599,0.332271,0.20426,0.397599,0.200947,0.16749,adult_infeasible_fedcvar_a0.70_g0.50_seed3.csv.gz
adult,infeasible,fedcvar,0.70,0.50,4,4000,500,0,,0.26072,Asian-Pac-Islander,0.397542,0.33208,0.207499,0.397542,0.200174,0.166304,adult_infeasible_fedcvar_a0.70_g0.50_seed4.csv.gz
adult,infeasible,fedcvar,0.70,0.60,0,4000,500,0,,0.255694,Asian-Pac-Islander,0.396991,0.332036,0.206191,0.396991,0.200244,0.143007,adult_infeasible_fedcvar_a0.70_g0.60_seed0.csv.gz
adult,infeasible,fedcvar,0.70,0.60,1,4000,500,0,,0.256282,Asian-Pac-Islander,0.394688,0.332578,0.202559,0.394688,0.197199,0.154386,adult_infeasible_fedcvar_a0.70_g0.60_seed1.csv.gz
adult,infeasible,fedcvar,0.70,0.60,2,4000,500,0,,0.258703,Asian-Pac-Islander,0.39621,0.332278,0.205305,0.39621,0.202274,0.157445,adult_infeasible_fedcvar_a0.70_g0.60_seed2.csv.gz
adult,infeasible,fedcvar,0.70,0.60,3,4000,500,0,,0.25708,Asian-Pac-Islander,0.398037,0.332188,0.202781,0.398037,0.197675,0.154719,adult_infeasible_fedcvar_a0.70_g0.60_seed3.csv.gz
adult,infeasible,fedcvar,0.70,0.60,4,4000,500,0,,0.257497,Asian-Pac-Islander,0.397982,0.331983,0.206208,0.397982,0.19728,0.154033,adult_infeasible_fedcvar_a0.70_g0.60_seed4.csv.gz
adult,infeasible,fedcvar,0.70,0.70,0,4000,500,0,,0.25294,Asian-Pac-Islander,0.397415,0.331959,0.204658,0.397415,0.197723,0.132947,adult_infeasible_fedcvar_a0.70_g0.70_seed0.csv.gz
adult,infeasible,fedcvar,0.70,0.70,1,4000,500,0,,0.253275,Asian-Pac-Islander,0.395132,0.3325,0.201206,0.395132,0.194356,0.143181,adult_infeasible_fedcvar_a0.70_g0.70_seed1.csv.gz
adult,infeasible,fedcvar,0.70,0.70,2,4000,500,0,,0.255612,Asian-Pac-Islander,0.396696,0.332185,0.203875,0.396696,0.19913,0.146175,adult_infeasible_fedcvar_a0.70_g0.70_seed2.csv.gz
adult,infeasible,fedcvar,0.70,0.70,3,4000,500,0,,0.254195,Asian-Pac-Islander,0.398486,0.332152,0.201401,0.398486,0.194702,0.144233,adult_infeasible_fedcvar_a0.70_g0.70_seed3.csv.gz
adult,infeasible,fedcvar,0.70,0.70,4,4000,500,0,,0.254794,Asian-Pac-Islander,0.39852,0.331932,0.205026,0.39852,0.194652,0.143839,adult_infeasible_fedcvar_a0.70_g0.70_seed4.csv.gz
adult,infeasible,fedcvar,0.70,0.80,0,4000,500,0,,0.250505,Asian-Pac-Islander,0.397973,0.33194,0.203225,0.397973,0.195368,0.124019,adult_infeasible_fedcvar_a0.70_g0.80_seed0.csv.gz
adult,infeasible,fedcvar,0.70,0.80,1,4000,500,0,,0.250687,Asian-Pac-Islander,0.395723,0.33248,0.199922,0.395723,0.191688,0.133621,adult_infeasible_fedcvar_a0.70_g0.80_seed1.csv.gz
adult,infeasible,fedcvar,0.70,0.80,2,4000,500,0,,0.253064,Asian-Pac-Islander,0.397201,0.332154,0.202538,0.397201,0.196216,0.137213,adult_infeasible_fedcvar_a0.70_g0.80_seed2.csv.gz
adult,infeasible,fedcvar,0.70,0.80,3,4000,500,0,,0.251843,Asian-Pac-Islander,0.39908,0.332167,0.20015,0.39908,0.191993,0.135825,adult_infeasible_fedcvar_a0.70_g0.80_seed3.csv.gz
adult,infeasible,fedcvar,0.70,0.80,4,4000,500,0,,0.252314,Asian-Pac-Islander,0.399087,0.331946,0.203842,0.399087,0.192117,0.134577,adult_infeasible_fedcvar_a0.70_g0.80_seed4.csv.gz
adult,infeasible,fedcvar,0.70,0.90,0,4000,500,0,,0.248468,Asian-Pac-Islander,0.398747,0.331979,0.201889,0.398747,0.193209,0.116513,adult_infeasible_fedcvar_a0.70_g0.90_seed0.csv.gz
adult,infeasible,fedcvar,0.70,0.90,1,4000,500,0,,0.248523,Asian-Pac-Islander,0.396546,0.332522,0.198702,0.396546,0.189309,0.125534,adult_infeasible_fedcvar_a0.70_g0.90_seed1.csv.gz
adult,infeasible,fedcvar,0.70,0.90,2,4000,500,0,,0.250937,Asian-Pac-Islander,0.397746,0.332185,0.201246,0.397746,0.193565,0.129941,adult_infeasible_fedcvar_a0.70_g0.90_seed2.csv.gz
adult,infeasible,fedcvar,0.70,0.90,3,4000,500,0,,0.249807,Asian-Pac-Islander,0.399759,0.332258,0.198944,0.399759,0.189414,0.128659,adult_infeasible_fedcvar_a0.70_g0.90_seed3.csv.gz
adult,infeasible,fedcvar,0.70,0.90,4,4000,500,0,,0.250135,Asian-Pac-Islander,0.399727,0.332026,0.202666,0.399727,0.189696,0.126559,adult_infeasible_fedcvar_a0.70_g0.90_seed4.csv.gz
adult,infeasible,fedcvar,0.70,1.00,0,4000,500,0,,0.246885,Asian-Pac-Islander,0.399635,0.332113,0.200648,0.399635,0.191188,0.110841,adult_infeasible_fedcvar_a0.70_g1.00_seed0.csv.gz
adult,infeasible,fedcvar,0.70,1.00,1,4000,500,0,,0.246788,Asian-Pac-Islander,0.397544,0.332652,0.197583,0.397544,0.187137,0.119026,adult_infeasible_fedcvar_a0.70_g1.00_seed1.csv.gz
adult,infeasible,fedcvar,0.70,1.00,2,4000,500,0,,0.249132,Asian-Pac-Islander,0.398424,0.3323,0.200047,0.398424,0.191071,0.123817,adult_infeasible_fedcvar_a0.70_g1.00_seed2.csv.gz
adult,infeasible,fedcvar,0.70,1.00,3,4000,500,0,,0.248121,Asian-Pac-Islander,0.400655,0.332439,0.197797,0.400655,0.186969,0.122747,adult_infeasible_fedcvar_a0.70_g1.00_seed3.csv.gz
adult,infeasible,fedcvar,0.70,1.00,4,4000,500,0,,0.248412,Asian-Pac-Islander,0.400587,0.332195,0.201517,0.400587,0.187398,0.120366,adult_infeasible_fedcvar_a0.70_g1.00_seed4.csv.gz
adult,infeasible,fedcvar,0.80,0.10,0,4000,500,0,,0.271825,Asian-Pac-Islander,0.396257,0.332254,0.213214,0.396257,0.21198,0.205421,adult_infeasible_fedcvar_a0.80_g0.10_seed0.csv.gz
adult,infeasible,fedcvar,0.80,0.10,1,4000,500,0,,0.271786,Asian-Pac-Islander,0.394456,0.332705,0.209482,0.394456,0.208311,0.213976,adult_infeasible_fedcvar_a0.80_g0.10_seed1.csv.gz
adult,infeasible,fedcvar,0.80,0.10,2,4000,500,0,,0.273515,Asian-Pac-Islander,0.395834,0.332505,0.21197,0.395834,0.214795,0.212469,adult_infeasible_fedcvar_a0.80_g0.10_seed2.csv.gz
adult,infeasible,fedcvar,0.80,0.10,3,4000,500,0,,0.270894,Asian-Pac-Islander,0.398212,0.332294,0.209037,0.398212,0.207705,0.207222,adult_infeasible_fedcvar_a0.80_g0.10_seed3.csv.gz
adult,infeasible,fedcvar,0.80,0.10,4,4000,500,0,,0.271268,Asian-Pac-Islander,0.39791,0.332297,0.211461,0.39791,0.207512,0.207161,adult_infeasible_fedcvar_a0.80_g0.10_seed4.csv.gz
adult,infeasible,fedcvar,0.80,0.20,0,4000,500,0,,0.268669,Asian-Pac-Islander,0.396525,0.332137,0.2105,0.396525,0.208574,0.195606,adult_infeasible_fedcvar_a0.80_g0.20_seed0.csv.gz
adult,infeasible,fedcvar,0.80,0.20,1,4000,500,0,,0.268829,Asian-Pac-Islander,0.39463,0.332594,0.206766,0.39463,0.204855,0.205302,adult_infeasible_fedcvar_a0.80_g0.20_seed1.csv.gz
adult,infeasible,fedcvar,0.80,0.20,2,4000,500,0,,0.270559,Asian-Pac-Islander,0.395991,0.33238,0.209379,0.395991,0.210979,0.204064,adult_infeasible_fedcvar_a0.80_g0.20_seed2.csv.gz
adult,infeasible,fedcvar,0.80,0.20,3,4000,500,0,,0.26812,Asian-Pac-Islander,0.39836,0.332205,0.206644,0.39836,0.204411,0.198978,adult_infeasible_fedcvar_a0.80_g0.20_seed3.csv.gz
adult,infeasible,fedcvar,0.80,0.20,4,4000,500,0,,0.268585,Asian-Pac-Islander,0.398022,0.332186,0.209395,0.398022,0.204368,0.198951,adult_infeasible_fedcvar_a0.80_g0.20_seed4.csv.gz
adult,infeasible,fedcvar,0.80,0.30,0,4000,500,0,,0.26501,Asian-Pac-Islander,0.396762,0.332052,0.208394,0.396762,0.205301,0.182541,adult_infeasible_fedcvar_a0.80_g0.30_seed0.csv.gz
adult,infeasible,fedcvar,0.80,0.30,1,4000,500,0,,0.265289,Asian-Pac-Islander,0.39489,0.332513,0.204649,0.39489,0.201245,0.193149,adult_infeasible_fedcvar_a0.80_g0.30_seed1.csv.gz
adult,infeasible,fedcvar,0.80,0.30,2,4000,500,0,,0.267193,Asian-Pac-Islander,0.396182,0.332276,0.207369,0.396182,0.207362,0.192779,adult_infeasible_fedcvar_a0.80_g0.30_seed2.csv.gz
adult,infeasible,fedcvar,0.80,0.30,3,4000,500,0,,0.265016,Asian-Pac-Islander,0.39857,0.332152,0.204721,0.39857,0.201106,0.188532,adult_infeasible_fedcvar_a0.80_g0.30_seed3.csv.gz
adult,infeasible,fedcvar,0.80,0.30,4,4000,500,0,,0.265259,Asian-Pac-Islander,0.398189,0.3321,0.20773,0.398189,0.201109,0.187169,adult_infeasible_fedcvar_a0.80_g0.30_seed4.csv.gz
adult,infeasible,fedcvar,0.80,0.40,0,4000,500,0,,0.260968,Asian-Pac-Islander,0.397072,0.331983,0.206649,0.397072,0.202293,0.166844,adult_infeasible_fedcvar_a0.80_g0.40_seed0.csv.gz
adult,infeasible,fedcvar,0.80,0.40,1,4000,500,0,,0.26142,Asian-Pac-Islander,0.395227,0.332454,0.20303,0.395227,0.198174,0.178214,adult_infeasible_fedcvar_a0.80_g0.40_seed1.csv.gz
